age,income,employment_type,marital_status,time_spent_on_platform,number_of_sessions,fields_filled_percentage,previous_year_filing,device_type,referral_source,completed_filing
28,93313,part_time,married,120.40393744918546,16,0.7296346497839801,1,mobile,social_media_ad,1
60,56901,part_time,single,98.60045659308751,10,0.4471231332101149,0,tablet,social_media_ad,1
53,77233,contractor,divorced,82.01536638838857,16,0.7143041781506441,1,tablet,organic_search,1
48,59563,full_time,divorced,74.40922097375643,8,0.9036461877551863,0,desktop,friend_referral,0
54,117927,contractor,married,87.17301639204581,8,0.4638255660534,0,tablet,organic_search,1
29,117382,contractor,single,119.78261422303868,8,0.9597736995793532,0,mobile,organic_search,1
37,32940,unemployed,married,93.34636389538085,12,0.7417113706937644,0,mobile,organic_search,1
21,22413,unemployed,single,94.15353289379672,14,0.5806172672007474,1,desktop,friend_referral,1
47,26470,contractor,married,70.3928744399421,7,0.7440201936940765,0,desktop,social_media_ad,1
59,61505,part_time,single,90.2293859660063,8,0.9130767020125607,1,desktop,social_media_ad,1
63,111024,unemployed,divorced,98.45911415838462,4,0.7790779694237051,0,mobile,friend_referral,1
54,29275,unemployed,single,124.16233026339198,13,0.5127074267691967,0,desktop,social_media_ad,1
59,30681,full_time,single,97.01931538904944,8,0.7718546804346533,0,desktop,social_media_ad,1
53,75087,unemployed,divorced,81.55277128443151,7,0.6830736286724775,0,desktop,friend_referral,1
45,53998,part_time,single,90.01011339328478,7,0.5700178118264838,1,mobile,friend_referral,1
36,113848,full_time,divorced,59.17343536919627,6,0.9195908605501664,0,desktop,friend_referral,1
25,74478,contractor,divorced,106.3711209693116,9,0.997790754941832,0,desktop,friend_referral,1
18,67574,part_time,single,69.55385635072629,11,0.4371765657965956,1,desktop,organic_search,1
59,107580,unemployed,single,74.70011687477918,13,0.5988157910347955,0,desktop,social_media_ad,1
38,74797,full_time,married,92.34213106450709,5,0.6844219050916476,1,mobile,organic_search,1
32,105761,unemployed,single,75.96528701702726,10,0.8343123488045137,1,mobile,organic_search,1
39,42927,part_time,married,100.82864363913984,11,0.6275308059146745,1,mobile,friend_referral,1
37,86537,unemployed,single,88.54319040800489,9,0.634057837919215,1,mobile,social_media_ad,1
62,71428,contractor,married,93.92823862358172,9,0.7512184258532986,0,tablet,friend_referral,1
20,22866,full_time,married,94.18292261781328,9,0.4804113648728224,0,desktop,social_media_ad,1
51,104269,part_time,married,77.04429705305199,9,0.994829132303688,0,tablet,social_media_ad,0
30,85472,full_time,married,126.1293139254092,8,0.7574861708380565,0,tablet,social_media_ad,1
51,90990,unemployed,divorced,115.52009488085416,8,0.7900830471832544,0,mobile,friend_referral,0
29,71628,contractor,married,118.47350426599044,10,0.4953838101245736,0,desktop,social_media_ad,1
35,53324,full_time,married,89.2765356219867,10,0.9175905651270584,0,mobile,organic_search,1
57,106436,part_time,divorced,108.65686262079508,9,0.8501231804249938,1,tablet,organic_search,1
62,20755,unemployed,married,108.72609711602398,8,0.938510923446766,0,tablet,social_media_ad,1
39,111911,full_time,single,122.54641471425757,7,0.517245796392166,0,tablet,social_media_ad,1
43,27349,full_time,married,109.69058965796604,9,0.5971931561128241,0,mobile,social_media_ad,1
61,33186,full_time,married,107.20911354861607,12,0.5980627080110622,1,desktop,friend_referral,1
24,38300,full_time,married,79.02774803117643,4,0.8872385204737899,1,tablet,friend_referral,1
25,33016,full_time,married,72.57173275558137,10,0.9390559923934316,0,desktop,friend_referral,1
53,49504,full_time,married,93.1421923677606,8,0.9515465023014016,0,tablet,friend_referral,1
52,94702,full_time,married,96.01693677967872,14,0.5008754165495033,1,mobile,social_media_ad,1
39,73015,part_time,divorced,92.73883904080996,11,0.5714975314762533,0,desktop,friend_referral,1
40,43097,part_time,divorced,93.73782267969378,11,0.9762052158081426,0,tablet,organic_search,1
24,86576,contractor,divorced,100.05550099664046,14,0.9811348828419666,0,tablet,social_media_ad,1
22,116134,part_time,divorced,71.3180534800706,10,0.6768070533862685,0,tablet,organic_search,1
45,42340,contractor,divorced,100.306402581223,10,0.5090694084622824,0,desktop,social_media_ad,1
41,100317,contractor,divorced,89.88600969102309,8,0.4717970662450395,1,desktop,friend_referral,1
35,101494,part_time,single,128.3585645537808,5,0.5047222831570131,0,desktop,social_media_ad,1
54,34621,part_time,single,91.86099168345471,8,0.5764570742356322,0,tablet,social_media_ad,1
47,114220,part_time,single,85.98577671624852,8,0.6969113277526389,0,tablet,social_media_ad,1
44,43664,contractor,married,147.57934443708723,16,0.9917790647778288,0,tablet,organic_search,1
27,52167,part_time,single,114.32102270526129,4,0.5942211347838648,0,tablet,friend_referral,1
54,34414,part_time,divorced,115.7364962878232,7,0.7804356346326944,0,tablet,organic_search,1
53,67766,full_time,single,75.34588958942932,9,0.9243635717199484,1,desktop,social_media_ad,1
21,111186,part_time,single,95.37136817506013,12,0.8337540580344533,1,mobile,organic_search,1
46,54782,unemployed,divorced,135.8092702821438,7,0.5295026668658666,1,desktop,organic_search,1
55,93474,unemployed,divorced,142.13739047985254,8,0.7045995515829107,1,tablet,friend_referral,1
29,44846,unemployed,divorced,79.76326144260284,13,0.91274045688085,1,tablet,social_media_ad,1
20,35078,full_time,single,95.56476660735004,11,0.8187942642525297,0,mobile,friend_referral,1
40,82287,unemployed,divorced,99.2802279428487,8,0.6830699477958471,1,tablet,organic_search,1
41,76984,full_time,married,85.19691553992897,22,0.8225302478513554,1,desktop,friend_referral,1
22,27373,contractor,married,114.70767593136688,9,0.6522236854523693,0,desktop,friend_referral,1
37,119301,contractor,divorced,135.94645742925144,6,0.7397712814750086,1,desktop,friend_referral,1
56,77514,full_time,divorced,69.90430215789164,17,0.7261720643168619,0,mobile,social_media_ad,1
41,109131,full_time,divorced,60.13817616094141,18,0.6418756408375001,0,mobile,organic_search,1
45,51169,part_time,married,104.36634386140648,5,0.7809095232435064,0,tablet,social_media_ad,1
65,41301,contractor,single,83.07724710739546,4,0.6566568447097155,0,mobile,friend_referral,1
45,23127,unemployed,divorced,101.8326405737385,7,0.592630569961465,1,tablet,friend_referral,1
38,93970,full_time,single,103.75226742833657,11,0.6003825547248056,1,tablet,friend_referral,1
55,114686,part_time,married,43.15586245921507,10,0.4045032326646434,0,desktop,friend_referral,1
20,66501,part_time,married,106.95578959216436,10,0.9455835481430216,0,tablet,social_media_ad,1
20,75809,contractor,divorced,104.56170589618812,11,0.7779852775094647,1,desktop,friend_referral,1
57,95179,unemployed,married,100.23308475664994,10,0.4720229416732895,0,tablet,organic_search,1
30,55851,unemployed,single,135.46220181572016,13,0.9695404373507656,1,desktop,social_media_ad,1
56,108031,unemployed,married,96.47274613875096,7,0.5983361262611643,1,tablet,social_media_ad,1
29,113648,part_time,single,104.61396863843072,16,0.8597420622613814,0,tablet,friend_referral,1
18,23293,part_time,single,91.9995580552978,11,0.5213593602279374,0,tablet,friend_referral,0
22,70248,part_time,single,108.91029074128365,10,0.635768248220907,0,mobile,social_media_ad,1
26,110909,unemployed,married,101.06817387890216,4,0.9811394200206012,0,mobile,organic_search,1
46,77480,full_time,single,78.26562874890512,19,0.6261673938773292,1,tablet,organic_search,1
26,48527,part_time,married,75.11637568579609,11,0.4115254009831361,1,mobile,organic_search,1
48,98209,contractor,married,99.09336682823115,7,0.9958696479468584,0,desktop,friend_referral,1
64,23775,part_time,single,52.84328513600454,9,0.408208104156322,1,desktop,social_media_ad,0
19,98863,unemployed,married,103.3296148943144,12,0.4108320297448153,0,tablet,friend_referral,1
62,38931,part_time,single,104.6459997654874,8,0.6859930262294948,0,mobile,social_media_ad,1
34,63397,contractor,married,132.40366985862778,14,0.7053412850743379,0,tablet,organic_search,1
21,115849,part_time,single,68.98606598902916,11,0.5558898148987118,1,tablet,social_media_ad,1
38,101837,full_time,single,96.38725894449648,11,0.4393459079771447,0,desktop,social_media_ad,1
43,114781,contractor,divorced,93.86722123468452,12,0.9488960651714122,1,mobile,organic_search,1
41,113966,part_time,divorced,100.87930405556487,14,0.4076731226413265,0,desktop,organic_search,1
55,27987,part_time,single,89.95803952782677,7,0.6289220727520283,1,tablet,organic_search,1
40,84952,contractor,married,75.29585468963042,8,0.966010114203666,0,desktop,organic_search,1
61,49831,contractor,married,84.20768686825181,8,0.9690239928986863,0,desktop,social_media_ad,1
24,64135,contractor,single,103.4469245420938,8,0.992958454074081,1,desktop,friend_referral,1
55,61247,unemployed,divorced,90.99163291721143,4,0.4975925610308935,0,tablet,organic_search,1
65,55081,full_time,single,107.5152485670166,9,0.48539377141938,0,desktop,friend_referral,1
44,101187,contractor,divorced,77.95028592461068,7,0.7306684444267902,0,tablet,organic_search,0
45,69630,unemployed,divorced,92.6463775308144,9,0.9610684807701336,1,mobile,social_media_ad,1
43,49283,unemployed,married,72.66391209775031,9,0.6553932611243611,0,mobile,friend_referral,1
57,83400,part_time,single,107.40116176735958,9,0.8391326583152352,1,mobile,organic_search,1
46,58523,unemployed,divorced,77.23221136621393,12,0.5945019971789078,0,desktop,friend_referral,1
45,24782,unemployed,married,95.54007256993116,8,0.9737301750763168,0,desktop,organic_search,1
64,28071,full_time,divorced,112.83697867913936,7,0.995138928717439,0,tablet,organic_search,1
23,85602,part_time,married,112.89072012469056,10,0.6599773844753392,0,tablet,social_media_ad,1
41,92394,part_time,married,105.12214490141434,9,0.5105917813832265,1,tablet,friend_referral,1
34,44299,part_time,divorced,93.88792839602137,14,0.8754842503922656,1,mobile,social_media_ad,1
30,74633,contractor,married,91.99090815580396,6,0.5461285641147371,1,tablet,friend_referral,1
37,72344,unemployed,divorced,105.35326075848856,8,0.5083657675042346,1,mobile,organic_search,1
50,35696,contractor,divorced,95.43524013696737,14,0.8585888906838083,0,desktop,social_media_ad,1
39,105166,unemployed,divorced,118.54868287866816,12,0.9930388661341174,0,mobile,social_media_ad,1
38,43610,part_time,single,110.09286641772154,7,0.7311342343068519,0,mobile,friend_referral,1
45,40805,part_time,divorced,126.648876561566,8,0.4923922546610533,0,desktop,social_media_ad,1
52,102103,unemployed,divorced,102.57904095891098,9,0.4986785664401444,0,mobile,social_media_ad,1
42,88312,contractor,single,83.3365642047651,8,0.4834227089460401,1,desktop,social_media_ad,1
60,60542,full_time,married,119.30374585886364,9,0.4268169901582306,1,tablet,friend_referral,1
24,23895,full_time,married,104.66068156530818,8,0.4208597652671431,1,tablet,social_media_ad,1
38,112259,part_time,married,109.0753251996798,10,0.7770124107221572,0,tablet,organic_search,1
19,55503,unemployed,single,113.06927017770064,5,0.4228106016798902,1,desktop,social_media_ad,1
59,52363,contractor,married,138.31501129393095,16,0.5063528064263761,0,tablet,organic_search,0
25,106444,full_time,divorced,89.95458560856272,6,0.5939094232921257,0,desktop,social_media_ad,1
36,44000,part_time,married,89.96152400744015,8,0.5640224339521596,0,desktop,social_media_ad,1
34,67599,part_time,married,131.7039269078063,10,0.7507569236579175,0,mobile,organic_search,1
58,42301,full_time,married,88.02818216408585,6,0.6688674677384284,0,desktop,organic_search,1
31,38316,unemployed,divorced,113.83869918037716,11,0.4551359901988117,1,tablet,social_media_ad,1
30,30283,contractor,single,72.1845312646059,10,0.5112931825441582,1,mobile,social_media_ad,1
54,94852,contractor,married,78.95740473979862,7,0.9187009769760712,0,tablet,social_media_ad,0
60,97658,contractor,single,106.85696784159992,7,0.4966256899185457,1,mobile,friend_referral,1
44,20786,part_time,married,72.70703736726227,7,0.7071262651271901,1,desktop,organic_search,1
30,96312,contractor,married,124.00162377874688,8,0.6682033352058203,0,tablet,social_media_ad,1
23,55699,unemployed,divorced,89.63857695196657,14,0.8154499535651742,0,tablet,friend_referral,1
52,42908,full_time,married,73.0868384139072,8,0.883053498037514,0,mobile,friend_referral,0
42,29943,part_time,divorced,125.01019098129596,10,0.7227698430998688,1,desktop,friend_referral,1
32,96312,part_time,divorced,120.35128903394126,11,0.7342075118637633,1,tablet,organic_search,1
50,36709,unemployed,single,118.16712110684443,7,0.9113998115474063,0,tablet,organic_search,1
42,51213,full_time,single,99.6369014681651,7,0.5965336870100306,0,desktop,friend_referral,1
62,67914,contractor,married,106.9310205418463,3,0.8084385122480797,0,desktop,organic_search,1
57,39222,part_time,single,109.07270584234983,13,0.5431968869756252,0,mobile,organic_search,1
38,118234,contractor,married,78.40194114216526,7,0.9225953939015478,1,mobile,friend_referral,1
55,88593,unemployed,married,112.74912799860292,10,0.5819741844386723,1,tablet,organic_search,1
35,48610,unemployed,married,109.01536889043776,10,0.6851062656279308,0,tablet,friend_referral,1
22,24621,full_time,married,115.51855183325448,4,0.666554484660252,0,desktop,organic_search,1
23,47412,part_time,single,94.14764969240451,10,0.575789597019907,0,desktop,social_media_ad,0
21,25499,part_time,divorced,93.92676660956847,6,0.5611077970830742,0,desktop,social_media_ad,1
40,59886,unemployed,single,83.88196715882253,14,0.957307215820142,0,desktop,friend_referral,0
21,74460,unemployed,single,112.71063299323652,8,0.5995158262982623,0,tablet,friend_referral,1
53,103597,full_time,married,84.01894656052507,6,0.7804008742790339,1,mobile,organic_search,1
63,33231,full_time,married,82.27835423541664,9,0.6743930339860454,1,mobile,organic_search,1
59,33163,full_time,single,121.34633910349524,6,0.708442626323631,1,tablet,friend_referral,1
27,69434,full_time,married,88.11763998875054,8,0.6095026588188153,1,mobile,organic_search,0
21,74745,contractor,married,113.41984239435476,12,0.8149979384468318,0,tablet,friend_referral,1
20,52991,full_time,single,41.38137519528038,9,0.8597624880765324,0,desktop,organic_search,1
51,106840,contractor,single,103.16366005593858,6,0.6470480651529448,1,desktop,organic_search,1
25,49092,full_time,divorced,105.87521835106742,9,0.4037707699965953,0,tablet,organic_search,1
23,24055,contractor,single,111.06679306755272,6,0.7889294787272164,0,desktop,organic_search,0
46,103494,part_time,married,92.62511378286872,17,0.8997953652014574,1,mobile,organic_search,1
54,101422,full_time,married,162.67073319086649,9,0.9623342665489149,0,desktop,friend_referral,1
20,119174,full_time,divorced,113.6246255186873,12,0.9710437149849958,0,desktop,friend_referral,1
62,98002,contractor,divorced,76.70502015332559,8,0.9347927046655392,0,mobile,friend_referral,0
20,56538,contractor,married,94.78800342745478,12,0.8120258787876318,1,mobile,organic_search,0
36,32392,full_time,divorced,79.13322596912798,9,0.7099483053213884,1,tablet,social_media_ad,1
39,40651,part_time,single,86.508350955835,10,0.5544098734991302,1,mobile,social_media_ad,1
65,26644,part_time,married,64.63293421458788,15,0.6943489729605163,1,tablet,organic_search,1
60,48633,full_time,divorced,88.83168068278404,10,0.8191840228858236,0,mobile,organic_search,1
64,57383,part_time,divorced,124.54764376725907,9,0.4339492953851507,1,mobile,social_media_ad,1
21,34779,contractor,divorced,124.9221430928877,11,0.8601901769332772,1,tablet,friend_referral,1
38,55450,full_time,single,70.59425245995709,15,0.8626081676789641,1,desktop,social_media_ad,1
46,33026,unemployed,divorced,73.05544685372135,13,0.6226543842494372,0,desktop,social_media_ad,1
34,47777,part_time,married,121.23379045633176,11,0.7108288088215473,1,desktop,organic_search,1
52,67574,contractor,married,75.28884849263673,9,0.6371062303642472,1,mobile,organic_search,1
